,lat1,long1,lat2,long2,lat3,long3,lat4,long4,lat5,long5,NCP_cur,PNpop_c_norm,pop,PN,country
4074,33.0,30.0,32.0,30.0,32.0,31.0,33.0,31.0,33.0,30.0,4.465656479199728,0.0298744183373221,0.0,764725.8448578661,Egypt
4075,36.0,30.0,35.0,30.0,35.0,31.0,36.0,31.0,36.0,30.0,41.79408649603526,0.005054714461959482,160202.0,752.243442668529,Jordan
4076,39.0,30.0,38.0,30.0,38.0,31.0,39.0,31.0,39.0,30.0,1.233346356699864,0.0016886820883816585,0.0,43226.91147163492,Saudi Arabia
4077,47.0,30.0,46.0,30.0,46.0,31.0,47.0,31.0,47.0,30.0,10.574139157931011,0.005100441945872924,162581.0,12.813869517304061,Iraq
4078,48.0,30.0,47.0,30.0,47.0,31.0,48.0,31.0,48.0,30.0,1.273823505143512e-16,0.04161179899421973,1326542.0,0.03128184621663259,Iraq
4079,49.0,30.0,48.0,30.0,48.0,31.0,49.0,31.0,49.0,30.0,5.253807331124941,0.02002749529822941,563636.0,60078.516252187364,Iran (Islamic Republic of)
4080,50.0,30.0,49.0,30.0,49.0,31.0,50.0,31.0,50.0,30.0,2.176206533090106e-15,0.00765784728222265,181760.0,50077.020825224616,Iran (Islamic Republic of)
4081,51.0,30.0,50.0,30.0,50.0,31.0,51.0,31.0,51.0,30.0,0.0012862695560518964,0.012937324657433233,351414.0,48993.14780694175,Iran (Islamic Republic of)
4082,52.0,30.0,51.0,30.0,51.0,31.0,52.0,31.0,52.0,30.0,1.4799575631817183,0.01763079011845017,457794.0,83716.06027627365,Iran (Islamic Republic of)
4083,53.0,30.0,52.0,30.0,52.0,31.0,53.0,31.0,53.0,30.0,0.2671097327644626,0.03824568556326475,1040477.0,143537.22883424908,Iran (Islamic Republic of)
4084,54.0,30.0,53.0,30.0,53.0,31.0,54.0,31.0,54.0,30.0,5.401068304975828,0.008386574926219213,220724.0,37443.43138658588,Iran (Islamic Republic of)
4085,55.0,30.0,54.0,30.0,54.0,31.0,55.0,31.0,55.0,30.0,23.867215712865196,0.0022604084007672694,61812.0,8228.01196659992,Iran (Islamic Republic of)
4086,56.0,30.0,55.0,30.0,55.0,31.0,56.0,31.0,56.0,30.0,0.06744808439786235,0.007828069746821422,191580.0,46548.592438413,Iran (Islamic Republic of)
4087,57.0,30.0,56.0,30.0,56.0,31.0,57.0,31.0,57.0,30.0,10.96186637878418,0.008145219846027231,220712.0,31275.38277632109,Iran (Islamic Republic of)
4088,58.0,30.0,57.0,30.0,57.0,31.0,58.0,31.0,58.0,30.0,0.12207879529645045,0.005692377382948501,165936.0,12470.53014454121,Iran (Islamic Republic of)
4089,62.0,30.0,61.0,30.0,61.0,31.0,62.0,31.0,62.0,30.0,1.3901937442521253,0.00280791093099055,0.0,32175.29468741429,Afghanistan
4090,63.0,30.0,62.0,30.0,62.0,31.0,63.0,31.0,63.0,30.0,66.66667064030966,0.00044137796703608127,0.0,0.0,Afghanistan
4093,67.0,30.0,66.0,30.0,66.0,31.0,67.0,31.0,67.0,30.0,30.455615123112995,0.032249213972394976,1027201.0,699.3385628972151,Pakistan
4094,68.0,30.0,67.0,30.0,67.0,31.0,68.0,31.0,68.0,30.0,16.89910044272741,0.014907400282211918,473459.0,1423.687561152212,Pakistan
4095,69.0,30.0,68.0,30.0,68.0,31.0,69.0,31.0,69.0,30.0,33.41505726178487,0.009051725420318929,285766.0,2242.9785458022866,Pakistan
4096,70.0,30.0,69.0,30.0,69.0,31.0,70.0,31.0,70.0,30.0,4.43030446767807,0.011050003976829034,345821.0,5172.744115376102,Pakistan
4097,71.0,30.0,70.0,30.0,70.0,31.0,71.0,31.0,71.0,30.0,2.315632688502471,0.0947194545185927,2849938.0,136202.8623350377,Pakistan
4098,72.0,30.0,71.0,30.0,71.0,31.0,72.0,31.0,72.0,30.0,3.8014362255732217,0.2572134979069091,7963033.0,190043.60369015575,Pakistan
4099,73.0,30.0,72.0,30.0,72.0,31.0,73.0,31.0,73.0,30.0,0.6222250560919445,0.21491652477129972,6363212.0,391940.3153090165,Pakistan
4100,74.0,30.0,73.0,30.0,73.0,31.0,74.0,31.0,74.0,30.0,0.7428780353317659,0.17561656217758426,0.0,545492.090756999,Pakistan
4101,75.0,30.0,74.0,30.0,74.0,31.0,75.0,31.0,75.0,30.0,1.004590063045422,0.13223246221248428,0.0,430251.64446376916,India
4102,76.0,30.0,75.0,30.0,75.0,31.0,76.0,31.0,76.0,30.0,0.16320178207630914,0.031643385576534046,0.0,810007.896921863,India
4103,77.0,30.0,76.0,30.0,76.0,31.0,77.0,31.0,77.0,30.0,2.644900108377139,0.05598102895222848,0.0,1433003.2865618304,India
4104,78.0,30.0,77.0,30.0,77.0,31.0,78.0,31.0,78.0,30.0,12.03414648771286,0.24789079410770834,0.0,341016.10663762223,India
4105,79.0,30.0,78.0,30.0,78.0,31.0,79.0,31.0,79.0,30.0,91.93114837010702,0.11083882703582251,3528849.0,3678.665054914709,India
4106,80.0,30.0,79.0,30.0,79.0,31.0,80.0,31.0,80.0,30.0,98.70864748954773,0.03756359184469305,1196583.0,727.709746051992,India
4107,81.0,30.0,80.0,30.0,80.0,31.0,81.0,31.0,81.0,30.0,100.00000794728597,0.015476517642339675,0.0,0.0,India
4108,82.0,30.0,81.0,30.0,81.0,31.0,82.0,31.0,82.0,30.0,99.08916155497232,0.0022200157635305358,70771.0,0.16465995287974647,China
4111,98.0,30.0,97.0,30.0,97.0,31.0,98.0,31.0,98.0,30.0,12.38487760225932,0.001484937992070487,47336.0,1.4061372664817688,China
4112,102.0,30.0,101.0,30.0,101.0,31.0,102.0,31.0,102.0,30.0,24.01991685231527,0.003261828009001444,103981.0,1.8807946987747168,China
4113,103.0,30.0,102.0,30.0,102.0,31.0,103.0,31.0,103.0,30.0,2.77843214571476,0.02218821438807547,693692.0,10956.999323141677,China
4114,104.0,30.0,103.0,30.0,103.0,31.0,104.0,31.0,104.0,30.0,20.890686909357704,0.23514328899255746,0.0,1679040.7519619607,China
4115,105.0,30.0,104.0,30.0,104.0,31.0,105.0,31.0,105.0,30.0,5.242974062760672,0.3548492175799857,0.0,3228764.149762789,China
4116,106.0,30.0,105.0,30.0,105.0,31.0,106.0,31.0,106.0,30.0,2.9442494735121727,0.0986798273436047,0.0,2526007.819924331,China
4117,107.0,30.0,106.0,30.0,106.0,31.0,107.0,31.0,107.0,30.0,4.926510403553644,0.30374027275162085,0.0,2719454.55295886,China
4118,108.0,30.0,107.0,30.0,107.0,31.0,108.0,31.0,108.0,30.0,7.795466482639313,0.1599267184708549,0.0,832905.1898400971,China
4119,109.0,30.0,108.0,30.0,108.0,31.0,109.0,31.0,109.0,30.0,4.6412138889233265,0.05823019935110392,0.0,139271.83434426642,China
4120,110.0,30.0,109.0,30.0,109.0,31.0,110.0,31.0,110.0,30.0,1.2657830181221166,0.048717626886122085,0.0,45085.554181845466,China
4121,111.0,30.0,110.0,30.0,110.0,31.0,111.0,31.0,111.0,30.0,0.6278630501280229,0.02804076155840504,883440.0,8407.457958040199,China
4122,112.0,30.0,111.0,30.0,111.0,31.0,112.0,31.0,112.0,30.0,3.6430537700653076,0.15210266108327292,0.0,1247944.128552508,China
4123,113.0,30.0,112.0,30.0,112.0,31.0,113.0,31.0,113.0,30.0,2.884928012887637,0.16332127185234188,0.0,4180700.5642854925,China
4124,114.0,30.0,113.0,30.0,113.0,31.0,114.0,31.0,114.0,30.0,20.34647911787033,0.1946006657525067,0.0,4981390.996375414,China
4125,115.0,30.0,114.0,30.0,114.0,31.0,115.0,31.0,115.0,30.0,36.09737356503804,0.5372626047185387,0.0,4041883.5481819184,China
4126,116.0,30.0,115.0,30.0,115.0,31.0,116.0,31.0,116.0,30.0,5.506962537765503,0.23846303724262777,0.0,1281357.8289463872,China
4127,117.0,30.0,116.0,30.0,116.0,31.0,117.0,31.0,117.0,30.0,9.368828187386196,0.14384626223388952,0.0,918110.998232013,China
4128,118.0,30.0,117.0,30.0,117.0,31.0,118.0,31.0,118.0,30.0,29.24661934375763,0.07334443148363644,0.0,418276.14349378267,China
4129,119.0,30.0,118.0,30.0,118.0,31.0,119.0,31.0,119.0,30.0,68.89466444651285,0.052398460795754845,1647796.0,18158.435425737527,China
4130,120.0,30.0,119.0,30.0,119.0,31.0,120.0,31.0,120.0,30.0,11.719343562920887,0.09699383142771253,0.0,344076.35256535525,China
4131,121.0,30.0,120.0,30.0,120.0,31.0,121.0,31.0,121.0,30.0,11.891466627518337,0.5541068520520918,0.0,4257922.735113072,China
4132,122.0,30.0,121.0,30.0,121.0,31.0,122.0,31.0,122.0,30.0,11.335060497124989,0.2844968927697214,0.0,1808347.9254958641,China
4133,123.0,30.0,122.0,30.0,122.0,31.0,123.0,31.0,123.0,30.0,93.62649122873941,0.04937640208217472,1555748.0,14712.116262891312,China
4134,131.0,30.0,130.0,30.0,130.0,31.0,131.0,31.0,131.0,30.0,85.20395358403525,0.0019849397492299804,0.0,25092.761534627858,Japan
4135,132.0,30.0,131.0,30.0,131.0,31.0,132.0,31.0,132.0,30.0,96.22264901796976,0.00033642529943908166,0.0,8611.82026843686,Japan
4137,-111.0,29.0,-112.0,29.0,-112.0,30.0,-111.0,30.0,-111.0,29.0,95.87119023005167,0.008164063138707076,259439.0,660.3040353832124,Mexico
4138,-110.0,29.0,-111.0,29.0,-111.0,30.0,-110.0,30.0,-110.0,29.0,40.85973699887593,0.017190742814270573,547709.0,252.3037187755993,Mexico
4139,-109.0,29.0,-110.0,29.0,-110.0,30.0,-109.0,30.0,-109.0,29.0,44.394561648368835,0.0003898742108160444,12418.0,8.35027194104267,Mexico
4140,-108.0,29.0,-109.0,29.0,-109.0,30.0,-108.0,30.0,-108.0,29.0,2.098361899455388,0.0007693273302360343,22806.0,1380.133013857845,Mexico
4141,-107.0,29.0,-108.0,29.0,-108.0,30.0,-107.0,30.0,-107.0,29.0,8.083356233934563,0.0006042919960026985,0.0,15468.676309144612,Mexico
4142,-106.0,29.0,-107.0,29.0,-107.0,30.0,-106.0,30.0,-106.0,29.0,1.7354093957692385,0.017091272105561713,538057.0,5456.008560536216,Mexico
4144,-104.0,29.0,-105.0,29.0,-105.0,30.0,-104.0,30.0,-104.0,29.0,83.5814356803894,0.0010306745558841348,32168.0,553.1213724217018,Mexico
4148,-100.0,29.0,-101.0,29.0,-101.0,30.0,-100.0,30.0,-100.0,29.0,7.274741182724635,0.012490236684027932,398149.0,21.824728636455166,United States
4149,-99.0,29.0,-100.0,29.0,-100.0,30.0,-99.0,30.0,-99.0,29.0,1.1928496261437735,0.006269748665129158,0.0,160493.12796150518,United States
4150,-98.0,29.0,-99.0,29.0,-99.0,30.0,-98.0,30.0,-98.0,29.0,1.298391974220673,0.057147522518953664,1816305.0,4416.480014830613,United States
4151,-97.0,29.0,-98.0,29.0,-98.0,30.0,-97.0,30.0,-97.0,29.0,0.4272696435994779,0.004285585062871104,135603.0,816.3110875047612,United States
4152,-96.0,29.0,-97.0,29.0,-97.0,30.0,-96.0,30.0,-96.0,29.0,2.180580608546734,0.00028919884198431095,0.0,7402.916644977027,United States
4153,-95.0,29.0,-96.0,29.0,-96.0,30.0,-95.0,30.0,-95.0,29.0,2.0842863867680235,0.03790879810917197,1206000.0,2002.896071696268,United States
4154,-94.0,29.0,-95.0,29.0,-95.0,30.0,-94.0,30.0,-94.0,29.0,2.6008063927292824,0.004745657992114841,148845.0,1960.692350744459,United States
4155,-92.0,29.0,-93.0,29.0,-93.0,30.0,-92.0,30.0,-92.0,29.0,9.699638187885284,9.530683827896347e-05,0.0,2439.6659911720817,United States
4156,-91.0,29.0,-92.0,29.0,-92.0,30.0,-91.0,30.0,-91.0,29.0,51.45964026451111,4.561655889528161e-05,0.0,1167.6934140378578,United States
4157,-90.0,29.0,-91.0,29.0,-91.0,30.0,-90.0,30.0,-90.0,29.0,84.30477778116861,0.003778598271808352,120453.0,3.42312879806916,United States
4158,-89.0,29.0,-90.0,29.0,-90.0,30.0,-89.0,30.0,-89.0,29.0,93.44677925109863,0.0003223109862523654,10273.0,1.2113502760205463,United States
4159,-83.0,29.0,-84.0,29.0,-84.0,30.0,-83.0,30.0,-83.0,29.0,43.17663013935089,0.00025119340911363477,7899.0,86.92802440149956,United States
4160,-82.0,29.0,-83.0,29.0,-83.0,30.0,-82.0,30.0,-82.0,29.0,3.427963020900885,0.01992684621687181,612610.0,18177.582227253773,United States
4161,-81.0,29.0,-82.0,29.0,-82.0,30.0,-81.0,30.0,-81.0,29.0,50.64734121163686,0.044875106591282694,1430458.0,92.54452343077952,United States
4162,-80.0,29.0,-81.0,29.0,-81.0,30.0,-80.0,30.0,-80.0,29.0,99.99999205271402,0.004370813117830718,0.0,0.0,United States
4163,16.0,29.0,15.0,29.0,15.0,30.0,16.0,30.0,16.0,29.0,92.8331196308136,0.00044155889293139017,0.0,6013.71147594466,Libyan Arab Jamahiriya
4164,31.0,29.0,30.0,29.0,30.0,30.0,31.0,30.0,31.0,29.0,2.135576990743478,0.2007348591826808,0.0,1722032.7032353932,Egypt
4165,32.0,29.0,31.0,29.0,31.0,30.0,32.0,30.0,32.0,29.0,2.6286862169702845,0.11703995607116374,0.0,1108835.2275016676,Egypt
4166,39.0,29.0,38.0,29.0,38.0,30.0,39.0,30.0,39.0,29.0,0.7515423155079286,0.0010698719282141401,0.0,27386.598960862346,Saudi Arabia
4167,40.0,29.0,39.0,29.0,39.0,30.0,40.0,30.0,40.0,29.0,32.42628475030263,0.0005600204001495813,17144.0,568.7381789854866,Saudi Arabia
4168,41.0,29.0,40.0,29.0,40.0,30.0,41.0,30.0,41.0,29.0,95.08167306582132,0.0011421931039428828,36393.0,15.223795323003731,Saudi Arabia
4169,48.0,29.0,47.0,29.0,47.0,30.0,48.0,30.0,48.0,29.0,2.7513055751721067,0.046191495022299515,1456742.0,12684.097658182634,Kuwait
4170,49.0,29.0,48.0,29.0,48.0,30.0,49.0,30.0,49.0,29.0,46.838391820589706,0.035339935754376696,1126595.0,4.69627052350313,Kuwait
4171,51.0,29.0,50.0,29.0,50.0,30.0,51.0,30.0,51.0,29.0,2.0668020471930504,0.008708270133932305,267218.0,8345.024750843948,Iran (Islamic Republic of)
4172,52.0,29.0,51.0,29.0,51.0,30.0,52.0,30.0,52.0,29.0,1.7071889092524846,0.019527738425832757,506340.0,93292.80268239942,Iran (Islamic Republic of)
4173,53.0,29.0,52.0,29.0,52.0,30.0,53.0,30.0,53.0,29.0,2.9276809965570765,0.04506521620341129,1126623.0,248930.3003102674,Iran (Islamic Republic of)
4174,54.0,29.0,53.0,29.0,53.0,30.0,54.0,30.0,54.0,29.0,4.087389136354128,0.016175731179493415,407610.0,86765.62948833795,Iran (Islamic Republic of)
4175,55.0,29.0,54.0,29.0,54.0,30.0,55.0,30.0,55.0,29.0,4.241589332620302,0.006920743405664795,207493.0,10545.4450980537,Iran (Islamic Republic of)
4176,56.0,29.0,55.0,29.0,55.0,30.0,56.0,30.0,56.0,29.0,0.08561919094063342,0.007066590844950939,194795.0,24474.592627513655,Iran (Islamic Republic of)
4177,57.0,29.0,56.0,29.0,56.0,30.0,57.0,30.0,57.0,29.0,5.7918863991896306,0.005312369648686723,145542.0,19119.309866259176,Iran (Islamic Republic of)
4178,58.0,29.0,57.0,29.0,57.0,30.0,58.0,30.0,58.0,29.0,5.0952114403762274e-15,0.008743449479885078,277246.0,1193.0177701198045,Iran (Islamic Republic of)
4179,59.0,29.0,58.0,29.0,58.0,30.0,59.0,30.0,59.0,29.0,6.242206271794986e-16,0.009070995077972073,288635.0,432.81110224143936,Iran (Islamic Republic of)
4180,65.0,29.0,64.0,29.0,64.0,30.0,65.0,30.0,65.0,29.0,93.25650533040366,0.001539280301587183,49068.0,1.5529567673963787,Pakistan
4181,66.0,29.0,65.0,29.0,65.0,30.0,66.0,30.0,66.0,29.0,66.66667461395264,0.0038665152773536514,0.0,0.0,Pakistan
4182,67.0,29.0,66.0,29.0,66.0,30.0,67.0,30.0,67.0,29.0,77.81335115432739,0.006486507875806596,205593.0,955.3526846976349,Pakistan
4183,68.0,29.0,67.0,29.0,67.0,30.0,68.0,30.0,68.0,29.0,4.993116234739622,0.0119320197314323,375657.0,3792.5765855996656,Pakistan
4184,69.0,29.0,68.0,29.0,68.0,30.0,69.0,30.0,69.0,29.0,8.892929305632908,0.007819893905760253,248138.0,924.5176246153161,Pakistan
4185,70.0,29.0,69.0,29.0,69.0,30.0,70.0,30.0,70.0,29.0,10.860925416151684,0.008099359733478188,254808.0,2722.5871425519813,Pakistan
4186,71.0,29.0,70.0,29.0,70.0,30.0,71.0,30.0,71.0,29.0,1.7322948202490807,0.11005125604107832,0.0,218870.00732498817,Pakistan
4187,72.0,29.0,71.0,29.0,71.0,30.0,72.0,30.0,72.0,29.0,1.3562954030930996,0.11310820152737322,0.0,332511.23838698445,Pakistan
4188,73.0,29.0,72.0,29.0,72.0,30.0,73.0,30.0,73.0,29.0,1.024590665474534,0.054606712390775844,0.0,206153.2837259851,Pakistan
4189,74.0,29.0,73.0,29.0,73.0,30.0,74.0,30.0,74.0,29.0,18.22447429100672,0.05257240643529422,0.0,192588.83601909433,India
4190,75.0,29.0,74.0,29.0,74.0,30.0,75.0,30.0,75.0,29.0,10.347520808378857,0.06312780704711121,0.0,263645.1872738335,India
4191,76.0,29.0,75.0,29.0,75.0,30.0,76.0,30.0,76.0,29.0,3.225459779302279,0.03248769618266158,0.0,831620.5735036427,India
4192,77.0,29.0,76.0,29.0,76.0,30.0,77.0,30.0,77.0,29.0,0.8702887687832117,0.032830644732736704,0.0,840399.3760476017,India
4193,78.0,29.0,77.0,29.0,77.0,30.0,78.0,30.0,78.0,29.0,1.8840644508600235,0.7214364546982227,22235416.0,612872.129346177,India
4194,79.0,29.0,78.0,29.0,78.0,30.0,79.0,30.0,79.0,29.0,8.439418176809948,0.30850474915879966,9510410.0,260493.75878300224,India
4195,80.0,29.0,79.0,29.0,79.0,30.0,80.0,30.0,80.0,29.0,27.669741710027058,0.16380646086976147,5163377.0,47060.86628733658,India
4196,81.0,29.0,80.0,29.0,80.0,30.0,81.0,30.0,81.0,29.0,43.18268299102783,0.05752545857667102,1831024.0,2271.6119640591237,Nepal
4197,82.0,29.0,81.0,29.0,81.0,30.0,82.0,30.0,82.0,29.0,5.946309740344683,0.0393034265099133,1252174.0,625.6748171938943,Nepal
4198,83.0,29.0,82.0,29.0,82.0,30.0,83.0,30.0,83.0,29.0,13.28976054986318,0.011291389597221925,359930.0,22.01921405863556,Nepal
4199,89.0,29.0,88.0,29.0,88.0,30.0,89.0,30.0,89.0,29.0,0.0,0.005147091603168641,164080.0,2.616410416769295,China
4200,91.0,29.0,90.0,29.0,90.0,30.0,91.0,30.0,91.0,29.0,2.245859375831807e-14,0.0038510020983194555,122754.0,9.204713780875657,China
4201,92.0,29.0,91.0,29.0,91.0,30.0,92.0,30.0,92.0,29.0,9.74702537059784,0.005872012688711867,187163.0,24.30066213800549,China
4202,95.0,29.0,94.0,29.0,94.0,30.0,95.0,30.0,95.0,29.0,66.35502775510153,0.0015165655458336555,48346.0,0.004622129984496133,China
4203,96.0,29.0,95.0,29.0,95.0,30.0,96.0,30.0,96.0,29.0,31.849368413289387,0.00067201035799687,21423.0,0.003517456654907111,China
4205,103.0,29.0,102.0,29.0,102.0,30.0,103.0,30.0,103.0,29.0,4.654614006479582,0.025164741890628527,0.0,12160.870573267044,China
4206,104.0,29.0,103.0,29.0,103.0,30.0,104.0,30.0,104.0,29.0,41.71864092350006,0.08583978143415749,0.0,190777.7848849569,China
4207,105.0,29.0,104.0,29.0,104.0,30.0,105.0,30.0,105.0,29.0,17.133286098639168,0.22814366336080066,0.0,1720363.4021119082,China
4208,106.0,29.0,105.0,29.0,105.0,30.0,106.0,30.0,106.0,29.0,21.93931142489115,0.3141888326637171,0.0,2432723.6975046024,China
4209,107.0,29.0,106.0,29.0,106.0,30.0,107.0,30.0,107.0,29.0,41.62478446960449,0.3417074773557142,0.0,1618752.725075096,China
4210,108.0,29.0,107.0,29.0,107.0,30.0,108.0,30.0,108.0,29.0,42.8794910510381,0.0747886084416724,0.0,527838.2138486657,China
4211,109.0,29.0,108.0,29.0,108.0,30.0,109.0,30.0,109.0,29.0,0.006953470195488383,0.04774815419749123,0.0,35895.05924806031,China
4212,110.0,29.0,109.0,29.0,109.0,30.0,110.0,30.0,110.0,29.0,0.2780584075177709,0.050481478242332234,0.0,50928.242254996796,China
4213,111.0,29.0,110.0,29.0,110.0,30.0,111.0,30.0,111.0,29.0,12.265307952960331,0.044695354067529294,1421338.0,2813.8612211696645,China
4214,112.0,29.0,111.0,29.0,111.0,30.0,112.0,30.0,112.0,29.0,17.65031019846598,0.16108854605507736,0.0,943291.2010779361,China
4215,113.0,29.0,112.0,29.0,112.0,30.0,113.0,30.0,113.0,29.0,22.07047790288925,0.23466725148223933,0.0,2335572.2205347405,China
4216,114.0,29.0,113.0,29.0,113.0,30.0,114.0,30.0,114.0,29.0,29.232389728228252,0.1863798528480174,0.0,1123272.2261582045,China
4217,115.0,29.0,114.0,29.0,114.0,30.0,115.0,30.0,115.0,29.0,12.261024862527847,0.0574251728987194,0.0,260858.97481601802,China
4218,116.0,29.0,115.0,29.0,115.0,30.0,116.0,30.0,116.0,29.0,21.556487679481506,0.1884172979479082,0.0,779822.9698205927,China
4219,117.0,29.0,116.0,29.0,116.0,30.0,117.0,30.0,117.0,29.0,21.221607426802315,0.1392427775450936,0.0,509740.5300242831,China
4220,118.0,29.0,117.0,29.0,117.0,30.0,118.0,30.0,118.0,29.0,29.39237455526988,0.08174709855194519,2515765.0,72468.64986098681,China
4221,119.0,29.0,118.0,29.0,118.0,30.0,119.0,30.0,119.0,29.0,13.94892930984497,0.07257183383179175,2272454.0,32972.58027837851,China
4222,120.0,29.0,119.0,29.0,119.0,30.0,120.0,30.0,120.0,29.0,44.238657752672836,0.13090677802299078,0.0,363126.61503601505,China
4223,121.0,29.0,120.0,29.0,120.0,30.0,121.0,30.0,121.0,29.0,42.91634559631348,0.15418189902089832,0.0,262519.49617633276,China
4224,122.0,29.0,121.0,29.0,121.0,30.0,122.0,30.0,122.0,29.0,23.883427679538727,0.1426760130616125,0.0,491771.4437720377,China
4225,123.0,29.0,122.0,29.0,122.0,30.0,123.0,30.0,123.0,29.0,35.19101043542226,0.0031492316812600433,96856.0,2840.6739766461296,China
4226,-111.0,28.0,-112.0,28.0,-112.0,29.0,-111.0,29.0,-111.0,28.0,64.34200207392374,0.0015143134659448972,0.0,38763.42064801384,Mexico
4227,-110.0,28.0,-111.0,28.0,-111.0,29.0,-110.0,29.0,-110.0,28.0,31.09710415204366,0.006862704437519063,206943.0,9501.461305779425,Mexico
4228,-109.0,28.0,-110.0,28.0,-110.0,29.0,-109.0,29.0,-109.0,28.0,56.99270566304525,0.0004313871691349649,13744.0,6.482995746288585,Mexico
4229,-108.0,28.0,-109.0,28.0,-109.0,29.0,-108.0,29.0,-108.0,28.0,73.35256338119507,0.0009235117022387206,29438.0,1.5188736589869993,Mexico
4230,-107.0,28.0,-108.0,28.0,-108.0,29.0,-107.0,29.0,-107.0,28.0,4.6842457105716075,0.0008120290577861428,0.0,20786.33298405865,Mexico
4231,-106.0,28.0,-107.0,28.0,-107.0,29.0,-106.0,29.0,-106.0,28.0,0.8940515108406544,0.014611846765915723,416560.0,39547.096574746385,Mexico
4232,-105.0,28.0,-106.0,28.0,-106.0,29.0,-105.0,29.0,-105.0,28.0,1.6671499547859032,0.012950751957789752,0.0,87583.55977990756,Mexico
4233,-104.0,28.0,-105.0,28.0,-105.0,29.0,-104.0,29.0,-104.0,28.0,26.29435956478119,4.9204612919590616e-05,0.0,253.1020442057447,Mexico
4236,-100.0,28.0,-101.0,28.0,-101.0,29.0,-100.0,29.0,-100.0,28.0,9.832141257599385,0.002417785158397719,0.0,13.421492509305647,Mexico
4237,-99.0,28.0,-100.0,28.0,-100.0,29.0,-99.0,29.0,-99.0,28.0,0.6680806865915656,0.0028263745872150474,0.0,72349.58249856839,United States
4238,-98.0,28.0,-99.0,28.0,-99.0,29.0,-98.0,29.0,-98.0,28.0,3.080689224104087,0.001670016006172808,0.0,4055.4665406641793,United States
4239,-97.0,28.0,-98.0,28.0,-98.0,29.0,-97.0,29.0,-97.0,28.0,3.2151668022076287,0.015361282177404555,0.0,2187.1541777380044,United States
4240,-96.0,28.0,-97.0,28.0,-97.0,29.0,-96.0,29.0,-96.0,28.0,2.7189500009020167,0.00024191862160550338,0.0,6192.636797316209,United States
4241,-95.0,28.0,-96.0,28.0,-96.0,29.0,-95.0,29.0,-95.0,28.0,3.07852104306221,1.5166750022285649e-05,0.0,388.2387129208326,United States
4242,-82.0,28.0,-83.0,28.0,-83.0,29.0,-82.0,29.0,-82.0,28.0,6.667824586232503,0.10045448013287372,3197030.0,4301.5465644400665,United States
4243,-81.0,28.0,-82.0,28.0,-82.0,29.0,-81.0,29.0,-81.0,28.0,21.03346884250641,0.07042925761691592,2237131.0,6490.344506778042,United States
4244,-80.0,28.0,-81.0,28.0,-81.0,29.0,-80.0,29.0,-80.0,28.0,54.47783867518107,0.023108479180909355,736268.0,326.56432634191685,United States
4245,29.0,28.0,28.0,28.0,28.0,29.0,29.0,29.0,29.0,28.0,1.1585595396657786,0.0015340119399245744,0.0,13274.0291319329,Egypt
4246,31.0,28.0,30.0,28.0,30.0,29.0,31.0,29.0,31.0,28.0,0.7992719765752554,0.05863873457381175,0.0,1501035.278144062,Egypt
4247,32.0,28.0,31.0,28.0,31.0,29.0,32.0,29.0,32.0,28.0,10.205797602732975,0.00102734606477833,0.0,26298.021219295675,Egypt
4248,37.0,28.0,36.0,28.0,36.0,29.0,37.0,29.0,37.0,28.0,72.40102489789328,0.00155420683495329,0.0,39784.61175455521,Saudi Arabia
4249,42.0,28.0,41.0,28.0,41.0,29.0,42.0,29.0,42.0,28.0,40.12691676616669,0.0026334339128507786,80735.0,2582.0184495730023,Saudi Arabia
